,STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
4537,       4336;19630604;    5;   9.2;   3.5;    5;   0.0;   1;    5.500;   0;   5.3;  11.2;  969.50;   14.9;   66.00;   20.8;   10.5; 
4538,       4336;19630605;    5;   6.0;   1.2;    5;   3.7;   1;    4.100;   0;   5.7;  13.5;  970.60;   15.9;   75.00;   21.5;   10.4; 
4539,       4336;19630606;    5;  10.0;   1.7;    5;  15.2;   1;   10.600;   0;   6.7;  13.2;  973.80;   17.2;   69.00;   21.4;   10.1; 
4540,       4336;19630607;    5;   7.8;   1.7;    5;  11.5;   1;    0.000;   0;   8.0;  15.3;  974.70;   13.9;   97.00;   17.2;   12.1; 
4541,       4336;19630608;    5;  10.5;   2.4;    5;   0.8;   1;    3.900;   0;   6.0;  14.8;  976.40;   14.8;   87.00;   19.1;   12.3; 
4542,       4336;19630609;    5;   5.2;   1.9;    5;   0.0;   1;   10.500;   0;   5.0;  15.5;  973.60;   16.6;   81.00;   22.5;   10.1; 
4543,       4336;19630610;    5;   7.5;   1.7;    5;   1.5;   1;    7.400;   0;   5.3;  15.6;  969.50;   16.2;   84.00;   23.1;   12.3; 
4544,       4336;19630611;    5;  10.0;   1.9;    5;  10.2;   1;    4.200;   0;   7.0;  15.9;  972.30;   14.6;   91.00;   20.6;   12.1; 
4545,       4336;19630612;    5;   7.5;   1.4;    5;   0.0;   0;   11.600;   0;   2.7;  15.3;  977.50;   17.3;   79.00;   22.5;    9.4; 
4546,       4336;19630613;    5;  12.5;   1.9;    5;  13.6;   1;    7.100;   0;   6.0;  15.5;  975.00;   16.6;   79.00;   23.2;   12.1; 
4547,       4336;19630614;    5;  10.2;   2.7;    5;   0.4;   1;    4.900;   0;   5.7;  12.5;  971.00;   12.0;   88.00;   15.5;   10.3; 
4548,       4336;19630615;    5;   9.0;   2.0;    5;   0.4;   1;    3.600;   0;   7.7;  11.7;  970.70;   10.4;   90.00;   14.6;    8.0; 
4549,       4336;19630616;    5;   5.0;   1.5;    5;   0.0;   0;    6.300;   0;   7.0;  11.5;  976.30;   13.5;   77.00;   18.1;    7.1; 
4550,       4336;19630617;    5;   5.5;   1.6;    5;   0.0;   0;    4.700;   0;   6.0;  13.7;  977.90;   16.2;   76.00;   21.1;    9.7; 
4551,       4336;19630618;    5;  22.5;   5.5;    5;   1.8;   1;    4.000;   0;   6.0;  14.1;  971.00;   15.6;   74.00;   22.2;   12.9; 
4552,       4336;19630619;    5;  13.5;   5.1;    5;   3.4;   1;    3.800;   0;   7.3;   9.7;  974.40;   10.4;   77.00;   14.3;    7.9; 
4553,       4336;19630620;    5;  15.0;   5.7;    5;   4.1;   1;    0.000;   0;   8.0;  15.6;  970.40;   15.2;   95.00;   17.7;    8.4; 
4554,       4336;19630621;    5;  14.0;   4.6;    5;   0.9;   1;    5.800;   0;   6.7;  17.2;  976.00;   19.5;   77.00;   23.8;   15.4; 
4555,       4336;19630622;    5;  12.0;   2.8;    5;   3.4;   1;    8.700;   0;   6.0;  18.0;  977.20;   18.8;   80.00;   25.0;   15.4; 
4556,       4336;19630623;    5;   8.5;   1.8;    5;   0.3;   1;    4.500;   0;   5.3;  13.2;  979.80;   14.2;   81.00;   17.7;   12.0; 
4557,       4336;19630624;    5;   5.1;   1.3;    5;   0.0;   1;    9.900;   0;   4.0;  11.2;  976.00;   15.6;   63.00;   19.9;    9.2; 
4558,       4336;19630625;    5;   9.5;   3.3;    5;   5.8;   1;    3.700;   0;   7.3;  13.7;  970.80;   15.4;   79.00;   18.4;    9.6; 
4559,       4336;19630626;    5;  14.5;   4.2;    5;   0.0;   1;    3.400;   0;   7.3;  13.1;  975.80;   13.8;   82.00;   16.6;   11.5; 
4560,       4336;19630627;    5;   8.0;   2.7;    5;  13.4;   1;    6.700;   0;   5.3;  15.9;  974.60;   19.6;   70.00;   23.1;    9.8; 
4561,       4336;19630628;    5;  14.5;   3.5;    5;   8.7;   1;    3.000;   0;   5.7;  14.7;  977.10;   13.0;   94.00;   20.4;   10.2; 
4562,       4336;19630629;    5;   7.5;   2.1;    5;   0.0;   0;   12.700;   0;   3.0;  12.5;  981.00;   16.1;   70.00;   19.8;    9.0; 
4563,       4336;19630630;    5;   5.1;   1.6;    5;   1.7;   1;    5.300;   0;   5.3;  14.9;  977.80;   15.8;   81.00;   20.5;   10.8; 
4564,       4336;19630701;    5;   6.5;   1.3;    5;   0.0;   0;   10.400;   0;   4.3;  14.8;  977.80;   17.2;   76.00;   21.7;   12.5; 
4565,       4336;19630702;    5;   6.9;   1.0;    5;   4.0;   1;    8.800;   0;   3.3;  16.5;  978.80;   17.6;   81.00;   21.7;   11.0; 
4566,       4336;19630703;    5;  13.0;   2.0;    5;   8.8;   1;   10.400;   0;   6.7;  15.2;  979.00;   17.4;   75.00;   24.8;   11.6; 
4567,       4336;19630704;    5;  13.4;   1.9;    5;   5.5;   1;    8.300;   0;   5.7;  15.7;  980.40;   16.2;   84.00;   22.8;   13.5; 
4568,       4336;19630705;    5;   9.9;   1.1;    5;   2.0;   1;    5.600;   0;   4.7;  15.3;  981.10;   16.9;   81.00;   20.8;   10.5; 
4569,       4336;19630706;    5;   3.0;   1.3;    5;   0.0;   0;   11.900;   0;   4.7;  14.4;  979.40;   19.0;   68.00;   23.5;   11.5; 
4570,       4336;19630707;    5;  10.8;   3.2;    5;   0.0;   0;   13.100;   0;   6.0;  15.3;  977.40;   19.2;   67.00;   24.2;   13.6; 
4571,       4336;19630708;    5;   6.3;   1.5;    5;   0.0;   0;    8.600;   0;   3.0;  12.5;  978.20;   15.7;   70.00;   19.2;   12.9; 
4572,       4336;19630709;    5;   8.9;   2.4;    5;   0.0;   0;    9.600;   0;   4.7;  13.5;  974.80;   15.7;   76.00;   20.9;    9.2; 
4573,       4336;19630710;    5;  11.0;   2.5;    5;   0.5;   1;    4.100;   0;   7.3;  13.1;  972.80;   16.4;   71.00;   19.1;   11.4; 
4574,       4336;19630711;    5;   9.3;   2.9;    5;   0.0;   0;    5.700;   0;   6.3;  11.7;  975.60;   15.2;   67.00;   18.6;   11.5; 
4575,       4336;19630712;    5;   8.1;   2.0;    5;   0.2;   1;    4.900;   0;   6.3;  13.2;  974.70;   16.3;   72.00;   20.3;   10.6; 
4576,       4336;19630713;    5;   7.6;   2.4;    5;   0.4;   1;    4.600;   0;   7.0;  14.4;  972.00;   16.0;   79.00;   19.8;   10.4; 
4577,       4336;19630714;    5;   6.4;   2.2;    5;   0.0;   0;    7.300;   0;   3.0;  13.5;  981.90;   16.0;   75.00;   20.6;   11.0; 
4578,       4336;19630715;    5;   7.2;   1.8;    5;   0.0;   0;   12.400;   0;   2.3;  13.9;  982.00;   20.1;   60.00;   24.6;   11.5; 
4579,       4336;19630716;    5;   8.1;   1.9;    5;   0.0;   0;   12.600;   0;   4.3;  16.5;  979.80;   20.8;   69.00;   25.8;   13.2; 
4580,       4336;19630717;    5;   6.3;   1.1;    5;   0.0;   0;    7.500;   0;   3.3;  16.7;  975.50;   20.3;   69.00;   24.1;   15.2; 
4581,       4336;19630718;    5;   6.2;   1.8;    5;   0.0;   0;    4.200;   0;   7.0;  13.7;  976.40;   18.4;   65.00;   22.2;   15.2; 
4582,       4336;19630719;    5;   7.1;   1.7;    5;   0.0;   0;   11.800;   0;   1.0;  13.9;  979.90;   18.0;   68.00;   24.0;   10.8; 
4583,       4336;19630720;    5;   5.1;   1.6;    5;   0.0;   0;   11.700;   0;   3.3;  16.8;  984.20;   19.5;   74.00;   24.7;   11.5; 
4584,       4336;19630721;    5;   8.4;   4.4;    5;   0.0;   0;   13.300;   0;   1.3;  17.2;  982.70;   22.1;   66.00;   27.0;   15.0; 
4585,       4336;19630722;    5;  15.1;   2.7;    5;  21.5;   1;    9.000;   0;   3.7;  20.0;  978.70;   23.4;   71.00;   29.2;   16.3; 
4586,       4336;19630723;    5;  10.2;   1.6;    5;   0.0;   1;   11.500;   0;   2.0;  19.6;  975.50;   22.0;   76.00;   27.8;   16.0; 
4587,       4336;19630724;    5;  10.0;   2.7;    5;   0.0;   0;   11.900;   0;   5.0;  18.7;  975.00;   22.9;   65.00;   27.5;   16.3; 
4588,       4336;19630725;    5;  11.0;   2.5;    5;   2.2;   1;    3.100;   0;   7.7;  18.4;  977.40;   18.8;   82.00;   24.7;   16.5; 
4589,       4336;19630726;    5;   7.1;   2.7;    5;   0.0;   0;   12.900;   0;   2.0;   9.5;  987.80;   14.1;   58.00;   19.2;    9.3; 
4590,       4336;19630727;    5;  10.1;   4.9;    5;   0.0;   0;   13.900;   0;   3.3;  10.1;  986.60;   16.2;   55.00;   21.0;    9.3; 
4591,       4336;19630728;    5;  11.0;   4.8;    5;   0.0;   0;   11.300;   0;   3.3;  10.3;  984.80;   16.8;   56.00;   21.7;    9.2; 
4592,       4336;19630729;    5;  11.9;   4.8;    5;   0.0;   0;   14.200;   0;   0.3;  10.8;  984.20;   18.2;   54.00;   23.5;   10.2; 
4593,       4336;19630730;    5;   8.3;   3.4;    5;   0.0;   0;   13.900;   0;   0.7;  11.9;  981.40;   20.0;   52.00;   25.5;   12.4; 
4594,       4336;19630731;    5;   7.8;   1.8;    5;   0.0;   0;   12.000;   0;   2.3;  12.1;  975.00;   18.8;   57.00;   24.4;   12.3; 
4595,       4336;19630801;    5;   7.0;   2.4;    5;   0.0;   1;   12.400;   0;   3.0;  16.0;  975.00;   21.1;   66.00;   28.0;   11.3; 
4596,       4336;19630802;    5;   6.0;   1.2;    5;   0.2;   1;    8.700;   0;   4.3;  17.5;  976.30;   23.4;   62.00;   29.7;   17.3; 
4597,       4336;19630803;    5;   7.5;   2.2;    5;   0.3;   1;    3.900;   0;   6.3;  19.9;  973.10;   21.5;   76.00;   26.3;   17.3; 
4598,       4336;19630804;    5;   9.0;   3.9;    5;   1.8;   1;    4.600;   0;   7.0;  14.9;  973.90;   17.3;   75.00;   21.1;   15.9; 
4599,       4336;19630805;    5;   6.0;   2.2;    5;   0.0;   0;   11.900;   0;   5.0;  13.7;  976.20;   19.3;   64.00;   24.9;   13.6; 
4600,       4336;19630806;    5;   7.5;   2.8;    5;   1.0;   1;    6.200;   0;   5.3;  16.8;  974.40;   21.1;   67.00;   27.9;   15.4; 
4601,       4336;19630807;    5;   7.5;   2.8;    5;  34.0;   1;    0.000;   0;   8.0;  17.6;  973.00;   16.0;   97.00;   20.0;   15.3; 
4602,       4336;19630808;    5;   8.0;   3.2;    5;  17.9;   1;    0.000;   0;   8.0;  15.3;  972.70;   15.0;   91.00;   16.7;   11.5; 
4603,       4336;19630809;    5;  11.0;   3.1;    5;   1.1;   1;    3.400;   0;   7.7;  12.9;  975.90;   13.9;   80.00;   17.9;   12.7; 
4604,       4336;19630810;    5;  10.5;   3.9;    5;   0.1;   1;    4.500;   0;   7.0;  12.7;  976.00;   15.7;   74.00;   20.0;    9.0; 
4605,       4336;19630811;    5;  11.5;   4.3;    5;   1.8;   1;    1.000;   0;   7.0;  15.5;  970.70;   16.7;   83.00;   20.2;   14.2; 
4606,       4336;19630812;    5;   5.5;   2.0;    5;   0.0;   1;    1.100;   0;   5.7;  14.8;  970.00;   15.2;   86.00;   18.3;   13.1; 
4607,       4336;19630813;    5;   9.0;   2.1;    5;   0.0;   1;    9.000;   0;   6.0;  12.0;  974.20;   16.5;   66.00;   20.6;   11.2; 
4608,       4336;19630814;    5;   5.5;   2.1;    5;   9.7;   1;    6.300;   0;   7.0;  16.1;  972.70;   17.7;   80.00;   22.6;   11.1; 
4609,       4336;19630815;    5;  11.0;   3.7;    5;   0.0;   0;    6.100;   0;   6.3;  13.6;  974.20;   15.1;   78.00;   19.2;   13.6; 
4610,       4336;19630816;    5;  10.0;   2.6;    5;   0.2;   1;    6.900;   0;   5.7;  11.7;  975.00;   15.4;   69.00;   20.2;    9.1; 
4611,       4336;19630817;    5;   9.5;   3.7;    5;   6.6;   1;    0.200;   0;   7.3;  12.4;  967.00;   12.2;   86.00;   15.3;   11.1; 
4612,       4336;19630818;    5;  14.5;   6.3;    5;  18.2;   1;    0.400;   0;   8.0;  12.1;  964.00;   10.3;   97.00;   12.5;    9.3; 
4613,       4336;19630819;    5;  14.0;   5.5;    5;   6.4;   1;    0.800;   0;   7.7;  12.8;  970.00;   12.2;   91.00;   16.1;    8.7; 
4614,       4336;19630820;    5;  19.0;   4.9;    5;   6.3;   1;    3.800;   0;   5.0;  13.1;  968.70;   12.1;   90.00;   17.2;   10.7; 
4615,       4336;19630821;    5;  11.5;   4.5;    5;   0.8;   1;    5.100;   0;   7.0;  12.0;  972.80;   11.9;   86.00;   16.0;    9.7; 
4616,       4336;19630822;    5;  10.0;   4.1;    5;  12.7;   1;    0.600;   0;   7.3;  13.3;  973.90;   12.4;   93.00;   13.3;    8.7; 
4617,       4336;19630823;    5;   8.0;   3.6;    5;   9.7;   1;    0.000;   0;   8.0;  16.5;  972.00;   15.2;   95.00;   17.8;   12.2; 
4618,       4336;19630824;    5;  13.0;   4.4;    5;   0.0;   0;    9.200;   0;   7.3;  13.6;  976.40;   16.0;   75.00;   21.3;   11.4; 
4619,       4336;19630825;    5;   9.5;   4.1;    5;   0.0;   0;    4.000;   0;   6.0;  14.3;  979.90;   16.7;   76.00;   20.4;   13.4; 
4620,       4336;19630826;    5;   9.0;   3.7;    5;   3.4;   1;   11.900;   0;   2.3;  16.9;  975.20;   18.9;   78.00;   23.8;   12.2; 
4621,       4336;19630827;    5;  10.0;   2.5;    5;   4.6;   1;    1.700;   0;   7.0;  13.3;  974.00;   13.1;   88.00;   18.8;   12.0; 
4622,       4336;19630828;    5;   7.5;   2.1;    5;   0.1;   1;    4.500;   0;   5.0;  12.0;  975.40;   10.8;   90.00;   15.3;    9.3; 
4623,       4336;19630829;    5;   5.0;   1.0;    5;   0.0;   0;   11.700;   0;   2.0;  10.3;  973.90;   12.6;   73.00;   17.7;    5.8; 
4624,       4336;19630830;    5;   4.5;   1.2;    5;   0.0;   0;    8.300;   0;   4.7;  10.4;  973.20;   14.5;   65.00;   19.2;    6.1; 
4625,       4336;19630831;    5;   7.0;   2.8;    5;   0.5;   1;    0.000;   0;   7.3;  13.2;  967.80;   14.1;   82.00;   17.0;   10.5; 
4626,       4336;19630901;    5;   8.5;   2.9;    5;   3.7;   1;    7.400;   0;   5.7;  12.8;  972.20;   14.7;   77.00;   20.1;    9.2; 
4627,       4336;19630902;    5;  10.5;   3.5;    5;   0.0;   0;   10.800;   0;   3.0;  12.3;  976.00;   14.0;   76.00;   18.5;   11.2; 
4628,       4336;19630903;    5;   9.4;   3.0;    5;   0.2;   1;    6.900;   0;   2.7;  12.1;  978.20;   12.9;   81.00;   18.0;    9.8; 
4629,       4336;19630904;    5;   6.9;   1.8;    5;   0.0;   1;    6.800;   0;   5.3;  11.5;  974.70;   14.4;   73.00;   19.3;    8.2; 
4630,       4336;19630905;    5;   6.6;   1.7;    5;   3.7;   1;    3.200;   0;   6.3;  12.5;  973.50;   12.7;   84.00;   17.1;   11.3; 
4631,       4336;19630906;    5;   8.5;   2.5;    5;   1.9;   1;    0.700;   0;   7.0;  11.6;  975.90;   10.8;   85.00;   14.4;    8.8; 
4632,       4336;19630907;    5;   4.1;   0.9;    5;   0.0;   0;    3.100;   0;   5.3;  10.7;  982.20;   10.5;   85.00;   15.7;    5.5; 
4633,       4336;19630908;    5;   4.0;   0.6;    5;   0.0;   0;    9.900;   0;   1.0;  10.0;  979.40;   12.0;   75.00;   19.0;    4.2; 
4634,       4336;19630909;    5;   7.2;   1.4;    5;   0.0;   0;    2.200;   0;   7.7;  11.9;  976.40;   12.5;   83.00;   16.1;    8.5; 
4635,       4336;19630910;    5;   5.0;   1.7;    5;   0.0;   0;    7.400;   0;   4.3;  11.9;  975.60;   14.2;   74.00;   19.5;    8.5; 
4636,       4336;19630911;    5;   7.5;   2.6;    5;   2.9;   1;   10.300;   0;   4.7;  14.7;  973.40;   17.2;   76.00;   22.2;    9.6; 
4637,       4336;19630912;    5;   5.2;   1.7;    5;   0.0;   0;    6.500;   0;   4.7;  16.1;  977.10;   17.4;   82.00;   22.0;   13.8; 
4638,       4336;19630913;    5;   7.8;   3.4;    5;   0.0;   0;    9.900;   0;   0.0;  14.8;  982.00;   16.9;   79.00;   22.2;   12.4; 
4639,       4336;19630914;    5;   9.0;   4.8;    5;   0.0;   0;   10.800;   0;   0.0;  14.8;  983.20;   17.8;   74.00;   23.5;   12.2; 
4640,       4336;19630915;    5;  11.2;   5.0;    5;   0.0;   0;   10.700;   0;   0.0;  14.1;  982.20;   17.7;   71.00;   23.1;   12.2; 
4641,       4336;19630916;    5;   6.8;   1.7;    5;   0.0;   1;    6.000;   0;   2.3;  16.1;  981.00;   17.3;   83.00;   22.2;   11.7; 
4642,       4336;19630917;    5;   5.0;   1.4;    5;   0.0;   0;    6.600;   0;   4.0;  18.7;  979.00;   19.2;   85.00;   24.5;   11.8; 
4643,       4336;19630918;    5;   7.2;   1.5;    5;   0.0;   0;    7.000;   0;   4.7;  17.1;  976.70;   18.4;   82.00;   24.4;   12.1; 
4644,       4336;19630919;    5;  10.1;   4.7;    5;   0.0;   0;    2.900;   0;   4.7;  16.0;  974.60;   17.3;   82.00;   21.2;   13.4; 
4645,       4336;19630920;    5;   8.8;   3.0;    5;   0.0;   0;    0.100;   0;   7.7;  16.5;  976.60;   16.5;   88.00;   17.8;   14.0; 
4646,       4336;19630921;    5;   2.6;   1.0;    5;   0.0;   0;    0.000;   0;   8.0;  17.5;  981.60;   16.2;   95.00;   18.0;   14.6; 
4647,       4336;19630922;    5;   4.2;   0.7;    5;   0.0;   0;    5.100;   0;   3.0;  16.3;  984.80;   17.2;   83.00;   22.5;   14.3; 
4648,       4336;19630923;    5;   6.2;   2.7;    5;   0.6;   1;    5.300;   0;   3.7;  17.5;  981.60;   17.4;   88.00;   22.5;   13.1; 
4649,       4336;19630924;    5;  10.2;   2.9;    5;  11.6;   1;    3.100;   0;   7.0;  16.3;  974.40;   16.1;   87.00;   20.5;   14.8; 
4650,       4336;19630925;    5;  16.0;   3.9;    5;   1.8;   1;    3.700;   0;   5.7;   9.9;  976.20;    9.2;   83.00;   14.8;    7.6; 
4651,       4336;19630926;    5;  13.8;   4.6;    5;   2.7;   1;    0.000;   0;   8.0;  12.1;  978.60;   11.4;   93.00;   13.5;    4.4; 
4652,       4336;19630927;    5;  15.6;   5.2;    5;   1.2;   1;    6.700;   0;   4.0;  11.2;  980.70;   10.8;   79.00;   15.3;    7.4; 
4653,       4336;19630928;    5;  14.0;   2.6;    5;   0.0;   1;    4.400;   0;   5.7;   8.1;  984.80;    8.8;   75.00;   12.7;    3.7; 
4654,       4336;19630929;    5;   8.9;   2.9;    5;   0.2;   1;    2.400;   0;   7.7;  10.0;  983.00;   10.3;   83.00;   13.3;    4.0; 
4655,       4336;19630930;    5;  12.0;   4.3;    5;   0.0;   1;    0.400;   0;   7.3;  11.2;  976.80;   11.1;   83.00;   13.3;   10.4; 
4656,       4336;19631001;    5;   7.5;   2.9;    5;   0.0;   0;    0.000;   0;   7.7;  10.3;  975.00;    9.7;   85.00;   11.5;    7.9; 
4657,       4336;19631002;    5;   6.4;   2.4;    5;   1.6;   1;    0.000;   0;   7.7;  10.5;  968.30;    8.6;   92.00;   10.5;    7.1; 
4658,       4336;19631003;    5;   7.2;   1.8;    5;   0.0;   0;    4.800;   0;   5.3;   9.1;  975.40;    7.3;   90.00;   12.0;    1.5; 
4659,       4336;19631004;    5;  11.8;   4.1;    5;   4.1;   1;    0.500;   0;   6.3;  11.2;  971.50;    8.8;   95.00;   11.5;    6.3; 
4660,       4336;19631005;    5;  11.1;   3.6;    5;  10.7;   1;    1.200;   0;   7.7;   9.2;  974.30;    7.4;   90.00;    9.8;    2.7; 
4661,       4336;19631006;    5;  15.1;   3.6;    5;  26.8;   1;    0.000;   0;   8.0;  11.2;  970.80;    9.4;   96.00;   10.3;    7.3; 
4662,       4336;19631007;    5;  12.5;   4.1;    5;   1.1;   1;    1.300;   0;   7.3;  11.5;  969.50;   10.6;   86.00;   13.7;    8.4; 
4663,       4336;19631008;    5;   6.0;   1.8;    5;   0.0;   0;    9.800;   0;   0.3;   8.4;  986.00;    8.0;   80.00;   13.5;    1.1; 
4664,       4336;19631009;    5;   4.9;   0.7;    5;   0.2;   1;    0.000;   0;   8.0;  10.9;  989.40;    9.8;   91.00;   11.6;    4.9; 
4665,       4336;19631010;    5;   7.1;   1.3;    5;   0.0;   1;    4.300;   0;   7.7;   9.6;  990.40;    9.7;   82.00;   13.5;    5.4; 
4666,       4336;19631011;    5;   3.3;   0.9;    5;   0.1;   1;    0.600;   0;   5.0;  11.7;  992.00;   10.2;   92.00;   13.7;    7.3; 
4667,       4336;19631012;    5;   4.0;   0.7;    5;   0.0;   0;    3.900;   0;   3.0;  11.7;  987.50;   11.1;   88.00;   16.7;    6.1; 
4668,       4336;19631013;    5;  14.9;   3.1;    5;   0.2;   1;    4.100;   0;   6.7;  12.0;  979.60;   11.2;   90.00;   17.0;    5.1; 
4669,       4336;19631014;    5;   9.9;   2.2;    5;   0.0;   0;    7.300;   0;   3.0;   7.5;  984.40;    6.3;   78.00;   11.5;    4.4; 
4670,       4336;19631015;    5;   4.0;   1.8;    5;   0.0;   0;    8.700;   0;   2.0;   7.2;  984.40;    5.7;   79.00;   11.8;    0.6; 
4671,       4336;19631016;    5;   4.0;   1.7;    5;   0.0;   0;    2.800;   0;   3.3;   7.6;  980.40;    6.6;   81.00;   11.4;    0.2; 
4672,       4336;19631017;    5;  10.0;   2.5;    5;   3.6;   1;    1.000;   0;   7.0;  11.2;  979.00;    9.8;   95.00;   11.4;    4.3; 
4673,       4336;19631018;    5;   3.0;   0.7;    5;   0.0;   0;    0.900;   0;   7.3;  11.2;  985.50;   10.2;   90.00;   13.0;    7.8; 
4674,       4336;19631019;    5;   7.1;   3.0;    5;   0.0;   0;    7.900;   0;   2.7;  10.5;  983.50;   10.9;   81.00;   16.1;    7.1; 
4675,       4336;19631020;    5;   5.2;   1.8;    5;   0.0;   0;    7.000;   0;   4.7;  13.2;  984.00;   14.0;   82.00;   18.4;    7.8; 
4676,       4336;19631021;    5;   3.5;   1.0;    5;   0.0;   0;    2.700;   0;   3.7;  13.6;  987.50;   13.5;   86.00;   17.4;   11.0; 
4677,       4336;19631022;    5;   6.2;   1.6;    5;   0.4;   1;    0.200;   0;   6.3;  14.5;  987.40;   13.3;   95.00;   16.5;   10.4; 
4678,       4336;19631023;    5;   7.0;   3.0;    5;   0.0;   0;    1.900;   0;   5.0;  10.7;  989.10;    9.6;   88.00;   13.4;    8.2; 
4679,       4336;19631024;    5;   7.0;   2.4;    5;   0.0;   0;    1.900;   0;   4.7;  10.1;  987.40;    8.7;   87.00;   13.1;    7.0; 
4680,       4336;19631025;    5;   8.8;   4.0;    5;   0.0;   0;    6.000;   0;   0.0;   8.9;  985.40;    7.2;   87.00;   11.7;    3.3; 
4681,       4336;19631026;    5;   9.9;   3.4;    5;   0.0;   0;    6.900;   0;   0.3;   8.7;  984.70;    7.3;   84.00;   12.7;    2.6; 
4682,       4336;19631027;    5;   7.9;   3.8;    5;   0.0;   0;    5.800;   0;   2.7;   8.3;  983.40;    4.8;   95.00;    7.0;    2.6; 
4683,       4336;19631028;    5;   7.8;   2.9;    5;   0.0;   1;    6.500;   0;   3.0;   7.3;  980.80;    4.0;   86.00;    9.6;    1.4; 
4684,       4336;19631029;    5;   6.1;   1.9;    5;   0.0;   0;    0.000;   0;   8.0;   6.8;  978.20;    1.6;   98.00;    3.1;   -0.8; 
4685,       4336;19631030;    5;  11.2;   5.4;    5;   0.0;   0;    0.500;   0;   4.7;   6.4;  970.60;    1.5;   94.00;    2.9;    0.1; 
4686,       4336;19631031;    5;   9.8;   4.3;    5;   3.8;   1;    1.400;   0;   7.7;   7.2;  963.50;    3.7;   91.00;    7.0;    0.0; 
4687,       4336;19631101;    5;   7.0;   2.8;    5;   0.0;   0;    6.400;   0;   4.0;   8.8;  964.20;    7.3;   85.00;   12.5;    2.8; 
4688,       4336;19631102;    5;   6.5;   2.6;    5;   0.0;   0;    6.800;   0;   6.0;   9.2;  965.60;    9.8;   77.00;   14.6;    2.3; 
4689,       4336;19631103;    5;   5.0;   2.1;    5;   0.0;   0;    1.600;   0;   6.3;  10.3;  962.60;    8.8;   89.00;   11.2;    7.3; 
4690,       4336;19631104;    5;   7.0;   3.8;    5;   1.7;   1;    6.100;   0;   5.3;  10.5;  963.60;   10.5;   84.00;   16.1;    4.4; 
4691,       4336;19631105;    5;   9.0;   3.8;    5;   0.0;   0;    6.700;   0;   2.7;  11.1;  961.90;   11.8;   80.00;   18.1;    7.8; 
4692,       4336;19631106;    5;   9.0;   2.5;    5;   2.5;   1;    0.600;   0;   7.7;  10.8;  956.40;    8.7;   95.00;   11.8;    6.4; 
