date,temp,wind,cloud
2018-05-05,16.066666666666666,5.133333333333334,0.012500000000000002
2018-05-06,17.633333333333333,4.3,0.0
2018-05-07,17.933333333333334,3.633333333333333,0.012499999999999999
2018-05-08,19.033333333333335,3.4,0.0
2018-05-09,19.133333333333333,2.5333333333333337,0.28750000000000003
2018-05-10,13.6,3.233333333333333,0.7583333333333334
2018-05-11,14.233333333333334,2.4,0.5750000000000001
2018-05-12,17.766666666666666,2.4333333333333336,0.7708333333333334
2018-05-13,13.566666666666668,2.9,0.9500000000000001
2018-05-14,15.766666666666667,3.033333333333333,0.7625000000000001
2018-05-15,16.566666666666666,3.2000000000000006,0.5416666666666666
2018-05-16,15.833333333333334,3.233333333333333,0.7916666666666666
2018-05-17,13.799999999999999,3.4,0.6333333333333333
2018-05-18,12.233333333333334,2.9333333333333336,0.6749999999999999
2018-05-19,12.666666666666666,2.9,0.3625
2018-05-20,14.533333333333333,3.9,0.45
2018-05-21,17.8,3.0666666666666664,0.6333333333333333
2018-05-22,17.033333333333335,1.9333333333333333,0.7666666666666666
2018-05-23,17.066666666666666,2.6,0.9041666666666668
2018-05-24,16.733333333333334,2.5333333333333337,0.8250000000000001
2018-05-25,18.5,1.7333333333333332,0.7583333333333333
2018-05-26,21.8,2.8000000000000003,0.725
2018-05-27,20.900000000000002,2.6333333333333333,0.7875
2018-05-28,21.7,2.6333333333333333,0.8416666666666667
2018-05-29,19.766666666666666,2.966666666666667,0.7125
2018-05-30,21.066666666666666,2.1666666666666665,0.39999999999999997
2018-05-31,20.733333333333334,2.3,0.7166666666666667
2018-06-01,17.333333333333332,3.233333333333333,0.8791666666666668
2018-06-02,17.433333333333334,2.3333333333333335,0.6749999999999999
2018-06-03,19.400000000000002,2.1333333333333333,0.5125000000000001
2018-06-04,21.133333333333333,3.4,0.5791666666666667
2018-06-05,20.233333333333334,3.9666666666666663,0.3875
2018-06-06,20.833333333333332,2.566666666666667,0.4541666666666666
2018-06-07,19.566666666666666,1.9666666666666668,0.875
2018-06-08,20.0,2.1333333333333333,0.8541666666666666
2018-06-09,20.366666666666664,1.9666666666666668,0.75
2018-06-10,20.433333333333334,1.9333333333333336,0.7708333333333334
2018-06-11,18.633333333333336,3.266666666666667,0.8458333333333333
2018-06-12,15.566666666666668,3.8333333333333335,0.8958333333333334
2018-06-13,14.166666666666666,2.766666666666667,0.8166666666666668
2018-06-14,15.366666666666667,2.6666666666666665,0.8416666666666668
2018-06-15,17.599999999999998,1.4666666666666668,0.7875
2018-06-16,19.0,2.266666666666667,0.7458333333333332
2018-06-17,16.266666666666666,3.5,0.7916666666666666
2018-06-18,17.633333333333333,3.4000000000000004,0.8166666666666668
2018-06-19,17.96666666666667,2.4,0.7083333333333334
2018-06-20,22.099999999999998,2.1666666666666665,0.25
2018-06-21,16.900000000000002,4.666666666666667,0.4083333333333334
2018-06-22,12.333333333333334,3.9,0.5
2018-06-23,13.266666666666666,2.966666666666667,0.65
2018-06-24,15.466666666666669,2.9,0.9
2018-06-25,16.433333333333334,2.7000000000000006,0.65
2018-06-26,17.166666666666668,2.8333333333333335,0.2833333333333333
2018-06-27,19.633333333333336,3.8000000000000003,0.2708333333333333
2018-06-28,20.933333333333334,4.333333333333334,0.3916666666666666
2018-06-29,23.066666666666663,3.7999999999999994,0.28750000000000003
2018-06-30,23.099999999999998,3.7999999999999994,0.075
2018-07-01,20.733333333333334,5.166666666666667,0.029166666666666664
2018-07-02,20.833333333333332,4.533333333333333,0.0375
2018-07-03,22.066666666666666,2.6,0.45
2018-07-04,21.099999999999998,2.533333333333333,0.8333333333333334
2018-07-05,19.133333333333333,2.4,0.8416666666666668
2018-07-06,19.966666666666665,2.2666666666666666,0.5916666666666667
2018-07-07,20.73333333333333,2.6999999999999997,0.5333333333333333
2018-07-08,19.833333333333332,2.9,0.10833333333333334
2018-07-09,19.5,3.066666666666667,0.4958333333333333
